product_id,brand,product_name,format,serving_size_g,serving_count,volume_g,price_usd,discount_pct,serving_price,key_ingredient,channel,url,date_collected,purchase_type
7,Laird Superfood,Pumpkin Spice Superfood Creamer,creamer,,,907.2,53.2,0,,,own_site,https://lairdsuperfood.com/products/pumpkin-spice-superfood-creamer,2026-05-25,single
7,Laird Superfood,Pumpkin Spice Superfood Creamer,creamer,,,907.2,42.56,20.0,,,own_site,https://lairdsuperfood.com/products/pumpkin-spice-superfood-creamer,2026-05-25,subscription
7,Laird Superfood,Pumpkin Spice Superfood Creamer,creamer,,1,907.2,5.79,0.0,5.79,,amazon,https://www.amazon.com/dp/B0CL59L4QG,2026-05-25,single
8,Laird Superfood,Reduced Sugar Superfood Creamer®,creamer,,,453.6,24.0,0,,,own_site,https://lairdsuperfood.com/products/reduced-sugar-superfood-creamer,2026-05-25,single
8,Laird Superfood,Reduced Sugar Superfood Creamer®,creamer,,,453.6,19.2,20.0,,,own_site,https://lairdsuperfood.com/products/reduced-sugar-superfood-creamer,2026-05-25,subscription
8,Laird Superfood,Reduced Sugar Superfood Creamer®,creamer,,,226.8,14.0,0,,,own_site,https://lairdsuperfood.com/products/reduced-sugar-superfood-creamer,2026-05-25,single
8,Laird Superfood,Reduced Sugar Superfood Creamer®,creamer,,,226.8,11.2,20.0,,,own_site,https://lairdsuperfood.com/products/reduced-sugar-superfood-creamer,2026-05-25,subscription
8,Laird Superfood,Reduced Sugar Superfood Creamer®,creamer,,,1360.8,68.4,0,,,own_site,https://lairdsuperfood.com/products/reduced-sugar-superfood-creamer,2026-05-25,single
8,Laird Superfood,Reduced Sugar Superfood Creamer®,creamer,,,1360.8,54.72,20.0,,,own_site,https://lairdsuperfood.com/products/reduced-sugar-superfood-creamer,2026-05-25,subscription
8,Laird Superfood,Reduced Sugar Superfood Creamer®,creamer,,,907.2,53.2,0,,,own_site,https://lairdsuperfood.com/products/reduced-sugar-superfood-creamer,2026-05-25,single
8,Laird Superfood,Reduced Sugar Superfood Creamer®,creamer,,,907.2,42.56,20.0,,,own_site,https://lairdsuperfood.com/products/reduced-sugar-superfood-creamer,2026-05-25,subscription
8,Laird Superfood,Reduced Sugar Superfood Creamer®,creamer,,10,453.6,24.0,0.0,2.4,,amazon,https://www.amazon.com/dp/B06ZYDJ41T,2026-05-25,single
8,Laird Superfood,Reduced Sugar Superfood Creamer®,creamer,,10,453.6,22.8,5.0,2.28,,amazon,https://www.amazon.com/dp/B06ZYDJ41T,2026-05-25,subscription
8,Laird Superfood,Reduced Sugar Superfood Creamer®,creamer,,80,226.8,26.99,0.0,0.3374,,amazon,https://www.amazon.com/dp/B07VBH19ST,2026-05-25,single
8,Laird Superfood,Reduced Sugar Superfood Creamer®,creamer,,80,,14.0,0.0,0.175,,amazon,https://www.amazon.com/dp/B078GNTC3G,2026-05-25,single
8,Laird Superfood,Reduced Sugar Superfood Creamer®,creamer,,80,,13.3,5.0,0.1663,,amazon,https://www.amazon.com/dp/B078GNTC3G,2026-05-25,subscription
9,Laird Superfood,Sweet & Creamy Protein Coffee 5.3oz,instant,,,150.3,19.0,0,,,own_site,https://lairdsuperfood.com/products/sweet-creamy-protein-coffee,2026-05-25,single
